FirstToken,Checkpoint,GermanLogit,EnglishLogit,GermanLogitAblated,EnglishLogitAblated
8215,32,3.336479425430298,10.480855941772461,3.3385393619537354,10.481172561645508
4151,32,5.917020320892334,10.18935775756836,5.961277008056641,10.195842742919922
67,32,3.8652679920196533,5.887380599975586,3.8725674152374268,5.885085105895996
77,32,6.974556922912598,2.830415725708008,7.000767707824707,2.842301368713379
588,32,3.985322952270508,13.400371551513672,3.990629196166992,13.402183532714844
594,32,7.7928290367126465,9.784856796264648,7.800397872924805,9.788466453552246
4200,32,6.180670738220215,11.196545600891113,6.213601112365723,11.187688827514648
659,32,11.842564582824707,9.007959365844727,11.861379623413086,8.824243545532227
717,32,5.7140398025512695,10.688519477844238,5.7150421142578125,10.695743560791016
246,32,6.518601417541504,5.31980037689209,6.526349067687988,5.333279132843018
6398,32,5.049055576324463,9.57550048828125,5.094476222991943,9.567560195922852
271,32,3.128861427307129,9.240605354309082,3.158824920654297,9.238973617553711
275,32,6.105044364929199,12.111971855163574,6.096848487854004,12.113082885742188
285,32,2.184706926345825,13.00210952758789,2.229123830795288,12.995683670043945
287,32,4.474856376647949,8.220304489135742,4.486595153808594,8.226370811462402
309,32,4.980397701263428,12.009096145629883,4.998915195465088,12.002527236938477
311,32,7.773462295532227,3.079184055328369,7.8015947341918945,3.0879387855529785
312,32,4.0361151695251465,2.4998817443847656,4.05154275894165,2.490572452545166
320,32,4.935223579406738,13.55740737915039,4.9083051681518555,13.57664680480957
322,32,6.778505325317383,8.885581016540527,6.792566776275635,8.898933410644531
323,32,3.3388442993164062,11.359238624572754,3.3322644233703613,11.362192153930664
359,32,7.542904376983643,14.509984970092773,7.548757553100586,14.515654563903809
367,32,8.997657775878906,7.551159381866455,8.942200660705566,7.508656024932861
417,32,6.226348400115967,9.196105003356934,6.223588943481445,9.19802188873291
430,32,7.335085868835449,4.884497165679932,7.332208633422852,4.88769006729126
990,32,4.617396354675293,11.331832885742188,4.6395063400268555,11.319894790649414
479,32,8.350008010864258,11.581104278564453,8.365846633911133,11.577325820922852
512,33,7.52078914642334,12.457144737243652,7.549657821655273,12.446494102478027
8215,33,2.8252220153808594,10.346431732177734,2.8423516750335693,10.346332550048828
4151,33,5.494449615478516,9.541969299316406,5.534596920013428,9.549590110778809
67,33,4.692747116088867,4.43265962600708,4.695371150970459,4.434804439544678
77,33,7.254688262939453,2.5077738761901855,7.283478736877441,2.5183939933776855
588,33,4.113593578338623,13.979582786560059,4.115322589874268,13.980622291564941
594,33,7.149987697601318,9.777593612670898,7.1560845375061035,9.780227661132812
4200,33,7.724044322967529,10.08907699584961,7.755796909332275,10.077195167541504
659,33,10.715055465698242,8.96573543548584,10.701526641845703,8.864984512329102
717,33,5.512081146240234,9.909460067749023,5.513690948486328,9.915730476379395
246,33,6.715479850769043,6.348711013793945,6.719273567199707,6.354907035827637
6398,33,4.582999229431152,9.845356941223145,4.622255802154541,9.838600158691406
271,33,3.834136962890625,10.044697761535645,3.864985466003418,10.043143272399902
275,33,6.548252105712891,12.291431427001953,6.517524719238281,12.292561531066895
285,33,2.5215725898742676,14.305591583251953,2.5640759468078613,14.29904842376709
287,33,5.06013822555542,7.02097749710083,5.070741653442383,7.028921127319336
309,33,4.324894428253174,11.806833267211914,4.3405632972717285,11.79963493347168
311,33,7.925450801849365,3.6143596172332764,7.957645893096924,3.6245715618133545
312,33,4.236166954040527,2.0754542350769043,4.247761249542236,2.0685935020446777
320,33,6.24547004699707,12.565845489501953,6.2416582107543945,12.568137168884277
322,33,7.074766635894775,9.780709266662598,7.086073398590088,9.791083335876465
323,33,2.29484224319458,13.888594627380371,2.284416675567627,13.89364242553711
359,33,7.588379859924316,14.834365844726562,7.59453821182251,14.84230899810791
367,33,9.651012420654297,7.80633544921875,9.609843254089355,7.779824256896973
417,33,7.520665168762207,12.459257125854492,7.533720970153809,12.458272933959961
430,33,7.708125114440918,4.561586380004883,7.70008659362793,4.565884590148926
990,33,4.6327972412109375,11.373880386352539,4.6521077156066895,11.357158660888672
479,33,8.55356502532959,11.600191116333008,8.569798469543457,11.59855842590332
