,L0 direction,L1 direction,Original loss,L0 direction ablation loss,L1 direction ablation loss,Cosine similarity,L1 activation,L1 activation after ablation
199,16089,8247,0.8299180459862328,2.0742603659629824,1.1014778117532842,0.33764412999153137,4.617607209086418,2.7779822617769243
200,4289,2208,2.5196382142603397,4.795986378192902,2.9212785452604293,0.33761560916900635,2.1201615750789644,0.6940778493881226
201,9610,9500,1.2943850824376568,2.3014808719977737,1.5715516320196912,0.3374747633934021,3.6272995114326476,2.443149816989899
202,9340,9253,0.0021815881933434866,3.2483770310878755,0.003956497734907316,0.33711594343185425,0.6732837617397308,0.00663672685623169
203,9020,5693,2.3114796170964835,2.8928448438644407,2.5420066732913256,0.33697015047073364,5.755362200736999,4.869814658164978
204,10432,3511,1.041451983898878,2.4714979767799377,0.8824617341160774,0.3366975784301758,6.482589244842529,5.209179401397705
205,9597,9156,0.10248729828745126,0.16371277449652552,0.11362271048128605,0.33651867508888245,6.547636795043945,4.497964930534363
206,7517,474,0.7800463970634155,5.385985159873963,1.2233896630408707,0.33649784326553345,7.806979465484619,1.7699321269989015
207,9728,7628,0.9938311234116555,2.659638424217701,0.9427613455802202,0.3362627923488617,5.542371988296509,1.408369594812393
208,15654,12169,0.8498716428875923,2.4160269141197204,0.8298523899167776,0.3362220525741577,4.61857054233551,3.925214171409607
209,13355,3579,2.837209779024124,3.514894124865532,2.9015796005725862,0.33612218499183655,4.3057420492172245,2.7397427439689634
210,13439,5271,2.982490863278508,3.185039608553052,3.6329627541825174,0.3359852135181427,5.046796798706055,3.1383102893829347
211,10616,9324,0.0007698587331105955,0.26809612025972457,0.004774745006579905,0.3357875645160675,4.366477394104004,2.495441734790802
212,11499,9119,0.03446558155119419,2.280896306037903,0.009973483392968774,0.3353919982910156,9.113478183746338,2.8991780042648316
213,9229,3939,3.49315288066864,4.010712792724371,4.100847160071135,0.335282564163208,0.0,0.0
214,8928,8186,1.3442908484954388,2.5249549143016337,1.3665035875979812,0.33522310853004456,4.187228631973267,3.285934090614319
215,10981,8618,3.1759554505348206,3.6413262367248533,3.2321712255477903,0.3350776135921478,3.2640157461166384,1.6297107756137847
216,8614,7863,1.668724999204278,1.8617588487453758,1.753211632743478,0.33478066325187683,0.01818985491991043,0.12858167439699172
217,6141,4190,0.006663926632609218,0.5680694453418255,0.023060923581942915,0.3346632421016693,4.954120469093323,2.535082960128784
218,13100,5340,0.0025431938382098453,0.3823620680719614,0.010184811969520525,0.3346092700958252,6.2225837230682375,3.4001744270324705
219,10251,461,0.8194883118849248,1.3221814334392548,1.154832315724343,0.33415961265563965,0.6015794456005097,0.28457359671592714
220,11228,2541,0.43053266264032575,1.1366293743252753,0.41834585918113587,0.3341454565525055,5.657505321502685,3.7909167766571046
221,15957,1606,2.824275773763657,4.080730679631233,3.0687470197677613,0.3341100513935089,2.2192999839782717,1.401361531019211
222,9137,3311,1.8252176359295844,3.9342101156711577,1.8694181330502033,0.33393728733062744,10.193618011474609,3.329400825500488
223,12199,4781,0.8634301745332778,1.4981319374404847,1.4524644199060277,0.33386147022247314,5.320895862579346,2.7954204797744753
224,13168,3061,0.0011827000227640383,1.826368993637152,0.006310965496231802,0.33385542035102844,6.189680719375611,3.295496702194214
225,13731,3084,0.7175894612446427,1.5180944830179215,0.7672097215428948,0.3336765468120575,5.150205373764038,2.3148839831352235
226,13565,8651,0.6873634941875935,1.0071685388684273,0.5355956168845296,0.3334903120994568,4.754483366012574,3.6818283796310425
227,14658,8673,0.3282027724198997,0.8456449616700411,0.7378139436244965,0.3330997824668884,4.852696490287781,3.946163272857666
