FirstToken,Checkpoint,GermanLogprob,EnglishLogprob,GermanLogprobAblated,EnglishLogprobAblated
309,80,-2.826019525527954,-11.727839469909668,-3.4964470863342285,-10.253327369689941
311,80,-6.169036865234375,-15.831391334533691,-7.117151260375977,-13.362116813659668
312,80,-5.789069652557373,-17.686445236206055,-7.112521171569824,-17.213592529296875
320,80,-2.9397213459014893,-12.78928279876709,-3.451862096786499,-9.610770225524902
322,80,-4.47141170501709,-4.188244342803955,-5.007858753204346,-4.18961238861084
323,80,-1.0828715562820435,-8.769693374633789,-2.820038080215454,-5.694526195526123
359,80,-4.369057655334473,-14.16522216796875,-4.565793514251709,-10.76323127746582
367,80,-1.9218603372573853,-5.556855201721191,-3.5397045612335205,-4.8380303382873535
417,80,-0.4615613520145416,-14.27895450592041,-1.345499038696289,-10.155343055725098
430,80,-1.8731281757354736,-12.160430908203125,-1.7924785614013672,-9.722513198852539
990,80,-3.7834064960479736,-10.543563842773438,-3.2976818084716797,-8.804381370544434
479,80,-2.7257766723632812,-14.349465370178223,-2.82069993019104,-11.976773262023926
512,81,-2.080259323120117,-10.451237678527832,-1.8396323919296265,-7.525518417358398
8215,81,-2.8569109439849854,-6.2735595703125,-3.672518730163574,-5.019760608673096
4151,81,-2.1195831298828125,-15.852863311767578,-3.1947784423828125,-14.05233383178711
67,81,-7.231181621551514,-15.355169296264648,-6.49822473526001,-13.455388069152832
77,81,-6.598984718322754,-11.57993221282959,-6.9096360206604,-11.851642608642578
588,81,-2.342402219772339,-5.504377841949463,-2.8997185230255127,-4.549164295196533
594,81,-1.8422503471374512,-7.698170185089111,-2.3194973468780518,-6.005844593048096
4200,81,-2.2232980728149414,-9.933262825012207,-2.8899974822998047,-7.894493103027344
659,81,-2.176964521408081,-6.96538782119751,-2.3774847984313965,-6.215236186981201
717,81,-4.7178168296813965,-11.39599609375,-4.887828350067139,-10.767797470092773
246,81,-1.6097437143325806,-14.591936111450195,-2.528472661972046,-12.099238395690918
6398,81,-3.039501190185547,-8.362818717956543,-3.5083606243133545,-7.91035795211792
271,81,-2.869884490966797,-12.696962356567383,-3.8043758869171143,-10.493167877197266
275,81,-1.824167013168335,-7.522953987121582,-2.7000560760498047,-5.328851699829102
285,81,-1.7430044412612915,-12.977359771728516,-1.571954369544983,-10.141594886779785
287,81,-5.690662860870361,-11.697697639465332,-5.766239643096924,-10.567597389221191
309,81,-2.0474600791931152,-11.647676467895508,-3.0889720916748047,-9.830548286437988
311,81,-6.945879936218262,-16.038314819335938,-7.852773189544678,-13.80837345123291
312,81,-5.860701560974121,-17.25176429748535,-6.730370998382568,-16.82280158996582
320,81,-2.2914724349975586,-12.101377487182617,-3.051065683364868,-9.137922286987305
322,81,-3.3360466957092285,-6.280550479888916,-3.4310009479522705,-6.054800510406494
323,81,-1.9839450120925903,-9.566427230834961,-3.757528066635132,-6.688238143920898
359,81,-4.088430881500244,-14.842487335205078,-4.511596202850342,-11.25517463684082
367,81,-1.6272515058517456,-7.4920878410339355,-3.3145720958709717,-6.244755268096924
417,81,-0.14949041604995728,-14.900790214538574,-0.49548566341400146,-10.471153259277344
430,81,-2.209242820739746,-11.340163230895996,-2.2241485118865967,-9.326600074768066
990,81,-2.46052622795105,-11.945291519165039,-2.231635332107544,-9.804165840148926
479,81,-2.508592367172241,-14.283824920654297,-2.475853204727173,-12.07213306427002
512,82,-2.0380327701568604,-10.293562889099121,-1.9566881656646729,-7.15084171295166
8215,82,-3.023834466934204,-6.195091247558594,-3.760298728942871,-5.046561241149902
4151,82,-2.538581132888794,-16.537128448486328,-3.460500478744507,-14.71474838256836
67,82,-5.608664512634277,-15.469685554504395,-5.430211544036865,-13.737825393676758
77,82,-7.374299049377441,-12.671100616455078,-7.403142929077148,-12.626405715942383
588,82,-3.665619373321533,-5.977958679199219,-4.4479594230651855,-5.032772541046143
594,82,-1.5280816555023193,-7.641523838043213,-2.1230108737945557,-5.786549091339111
4200,82,-2.442490816116333,-10.115639686584473,-3.354153633117676,-7.865880012512207
659,82,-2.7590484619140625,-6.004976749420166,-2.902757406234741,-5.335781097412109
717,82,-4.815250873565674,-12.177078247070312,-5.042553901672363,-11.207253456115723
246,82,-2.6885173320770264,-11.717453002929688,-3.5400400161743164,-9.527732849121094
6398,82,-3.3426778316497803,-8.59542465209961,-3.7790966033935547,-8.193073272705078
271,82,-3.092332124710083,-13.57530689239502,-3.8061330318450928,-11.573918342590332
275,82,-1.731007695198059,-7.489518165588379,-2.718738317489624,-5.372555255889893
285,82,-2.087890625,-12.747321128845215,-1.641653060913086,-9.84434700012207
287,82,-4.686421871185303,-10.514670372009277,-4.908661842346191,-8.877547264099121
309,82,-2.2334091663360596,-12.07760238647461,-2.8543503284454346,-10.193520545959473
311,82,-5.632891654968262,-16.727739334106445,-6.363343238830566,-14.060341835021973
312,82,-5.519662857055664,-16.50715446472168,-6.611753463745117,-15.69116497039795
320,82,-3.3502109050750732,-12.754242897033691,-4.228076457977295,-9.20154857635498
322,82,-4.897848606109619,-5.869778156280518,-5.230350971221924,-5.702650547027588
323,82,-1.7938064336776733,-9.658286094665527,-3.5502471923828125,-6.57673454284668
359,82,-4.235816955566406,-14.304557800292969,-4.343721866607666,-10.682950973510742
367,82,-2.2808303833007812,-6.109172344207764,-4.189727783203125,-5.165126323699951
417,82,-0.6255484819412231,-14.156707763671875,-1.63103449344635,-9.807104110717773
430,82,-2.793872594833374,-11.852880477905273,-2.520150899887085,-9.524003028869629
990,82,-2.6784088611602783,-10.410548210144043,-2.96976375579834,-8.374661445617676
479,82,-3.411139965057373,-13.965171813964844,-3.51088547706604,-11.547969818115234
512,83,-2.1750800609588623,-11.227739334106445,-2.0126113891601562,-8.036559104919434
8215,83,-2.4500160217285156,-5.917022705078125,-3.383530616760254,-4.809455394744873
4151,83,-1.9944497346878052,-15.32887077331543,-2.847759962081909,-13.852335929870605
67,83,-7.297823429107666,-16.122974395751953,-6.728566646575928,-14.454489707946777
77,83,-6.100827693939209,-12.494329452514648,-6.40498685836792,-12.92229175567627
588,83,-4.082398891448975,-5.65067720413208,-4.180971145629883,-4.513233661651611
594,83,-1.7100156545639038,-6.728267192840576,-2.458523988723755,-4.820086479187012
4200,83,-2.502988576889038,-7.926821708679199,-3.709507465362549,-5.518003940582275
659,83,-2.130011558532715,-5.797475337982178,-2.0480711460113525,-4.888647556304932
717,83,-4.974489212036133,-10.73279857635498,-5.341276168823242,-9.796282768249512
246,83,-1.2303905487060547,-12.629392623901367,-2.410092353820801,-9.750532150268555
6398,83,-2.7976062297821045,-8.333356857299805,-3.2360527515411377,-7.941573143005371
271,83,-2.9993529319763184,-13.686711311340332,-4.063811779022217,-11.483282089233398
275,83,-2.05295467376709,-7.894983768463135,-2.91753888130188,-5.422785758972168
285,83,-1.6536390781402588,-15.700228691101074,-0.9953658580780029,-13.048009872436523
287,83,-4.704587936401367,-11.491941452026367,-5.151812553405762,-9.894136428833008
309,83,-3.137195110321045,-12.834318161010742,-4.059509754180908,-10.336134910583496
311,83,-6.430148601531982,-17.053403854370117,-7.147810935974121,-14.448312759399414
312,83,-6.275026798248291,-18.317779541015625,-7.3564043045043945,-17.54481315612793
320,83,-2.5018951892852783,-12.5317964553833,-3.457874298095703,-9.425220489501953
322,83,-3.874026298522949,-5.214283466339111,-4.225396633148193,-5.01585054397583
323,83,-2.5912926197052,-10.4479341506958,-4.03877592086792,-7.114720344543457
359,83,-3.820374011993408,-15.823031425476074,-4.50367546081543,-11.47580337524414
367,83,-1.0273711681365967,-6.291562557220459,-2.5581090450286865,-4.668558120727539
417,83,-0.412733256816864,-14.94416332244873,-1.287760853767395,-10.527181625366211
430,83,-2.4381103515625,-11.85335636138916,-2.2580695152282715,-8.618215560913086
990,83,-2.452246904373169,-11.404193878173828,-2.373187303543091,-10.175987243652344
479,83,-3.2552037239074707,-15.183073043823242,-3.306715965270996,-12.686492919921875
512,84,-1.9860267639160156,-10.424809455871582,-2.1795244216918945,-7.407953262329102
8215,84,-2.8795437812805176,-6.817012786865234,-3.6607584953308105,-5.408776760101318
4151,84,-1.4313321113586426,-15.936254501342773,-2.249526262283325,-14.048110008239746
67,84,-7.954882621765137,-14.537446975708008,-7.450872421264648,-13.515853881835938
77,84,-7.083845615386963,-12.546096801757812,-6.947134017944336,-12.991830825805664
588,84,-2.709941864013672,-5.85037088394165,-3.172565221786499,-4.62568998336792
594,84,-2.393183469772339,-7.05114221572876,-2.940044403076172,-5.18861722946167
4200,84,-2.036644458770752,-8.45021915435791,-3.0454845428466797,-6.397731781005859
659,84,-2.945638418197632,-6.135592937469482,-3.209534168243408,-5.33536958694458
717,84,-5.439414024353027,-10.193330764770508,-5.5405120849609375,-9.354055404663086
246,84,-2.197648048400879,-13.62047290802002,-2.846522569656372,-10.706900596618652
6398,84,-2.8992908000946045,-7.950969219207764,-3.274327039718628,-7.4011993408203125
271,84,-2.799798011779785,-12.729541778564453,-3.773069381713867,-10.28439998626709
275,84,-2.036789894104004,-7.004754543304443,-3.018446683883667,-4.773390769958496
285,84,-2.152805805206299,-13.285807609558105,-1.679275631904602,-10.37850284576416
287,84,-4.8489670753479,-11.740495681762695,-5.0483078956604,-10.014636993408203
309,84,-2.3294544219970703,-11.200517654418945,-3.647714376449585,-9.353277206420898
311,84,-5.389926433563232,-15.917400360107422,-6.3537278175354,-13.441776275634766
312,84,-6.056203365325928,-16.391788482666016,-6.966573238372803,-15.726202964782715
320,84,-1.905138611793518,-12.379706382751465,-2.9750280380249023,-8.987519264221191
322,84,-3.9036877155303955,-5.399409294128418,-4.014143466949463,-5.383381366729736
323,84,-2.434781789779663,-9.09572696685791,-4.228186130523682,-5.849503040313721
359,84,-4.282854080200195,-13.691926002502441,-4.564352989196777,-9.773533821105957
367,84,-2.313013792037964,-5.629871845245361,-3.909754753112793,-4.759451866149902
417,84,-0.31883352994918823,-14.660799026489258,-1.3142386674880981,-10.253562927246094
430,84,-2.1296019554138184,-12.080706596374512,-2.08544921875,-9.646842002868652
990,84,-2.5403807163238525,-11.831549644470215,-2.2531919479370117,-8.991262435913086
479,84,-3.711068868637085,-14.045920372009277,-3.488400459289551,-11.348014831542969
512,85,-1.8693554401397705,-10.45573616027832,-1.7920526266098022,-7.6590495109558105
8215,85,-2.8437225818634033,-7.087311744689941,-3.801345109939575,-5.797080039978027
4151,85,-1.2188843488693237,-15.498676300048828,-2.0579636096954346,-13.616508483886719
67,85,-8.475765228271484,-16.24498176574707,-7.596506118774414,-14.89928913116455
77,85,-6.916759014129639,-12.173551559448242,-6.9423699378967285,-11.979510307312012
588,85,-2.3821136951446533,-5.678781509399414,-2.4234678745269775,-4.729405879974365
594,85,-2.2408361434936523,-7.776749134063721,-2.698554277420044,-6.048447132110596
4200,85,-2.0854313373565674,-10.733168601989746,-2.813066005706787,-8.20185661315918
659,85,-2.9013001918792725,-6.447343826293945,-3.0993316173553467,-5.952233791351318
717,85,-4.890349388122559,-10.595541954040527,-5.064338684082031,-9.910679817199707
246,85,-1.493001103401184,-13.347273826599121,-1.9798297882080078,-10.867525100708008
6398,85,-2.8050601482391357,-8.501852989196777,-3.331806182861328,-8.070073127746582
271,85,-4.074061393737793,-13.236886978149414,-5.185140132904053,-11.014225006103516
275,85,-1.908374309539795,-7.521912097930908,-2.664217710494995,-5.2652788162231445
285,85,-1.957858681678772,-12.950191497802734,-1.6148263216018677,-10.415162086486816
287,85,-4.135811805725098,-13.67755126953125,-5.341395378112793,-11.370348930358887
309,85,-1.9546303749084473,-12.172078132629395,-3.2667596340179443,-9.98431396484375
311,85,-6.106437683105469,-15.806713104248047,-7.138077735900879,-12.947602272033691
312,85,-6.105960369110107,-17.945842742919922,-7.3944993019104,-17.164268493652344
320,85,-2.049280881881714,-14.30434513092041,-2.773676633834839,-10.944502830505371
322,85,-4.416295528411865,-5.922433376312256,-4.282885551452637,-5.696760177612305
323,85,-1.540067434310913,-9.877233505249023,-3.203632116317749,-6.607903957366943
359,85,-4.210362911224365,-15.577153205871582,-4.783535003662109,-11.554086685180664
367,85,-1.9216790199279785,-5.419087886810303,-3.688873529434204,-4.206305027008057
417,85,-0.26343241333961487,-14.939682006835938,-0.9242488145828247,-10.4019136428833
430,85,-3.108610153198242,-10.604970932006836,-2.855980396270752,-8.176159858703613
990,85,-3.6268365383148193,-11.398256301879883,-3.441009759902954,-8.834759712219238
479,85,-3.177138566970825,-14.442877769470215,-2.9770216941833496,-12.234864234924316
512,86,-1.4872360229492188,-10.62033462524414,-1.7770671844482422,-7.600804805755615
8215,86,-3.4269158840179443,-6.932980060577393,-4.30772066116333,-5.765479564666748
4151,86,-1.6416676044464111,-16.001375198364258,-2.44459867477417,-13.79142951965332
67,86,-7.02312707901001,-15.910719871520996,-6.44080114364624,-14.28774356842041
77,86,-7.293134689331055,-12.148249626159668,-7.11077356338501,-12.389691352844238
588,86,-2.5469131469726562,-5.484440803527832,-3.101257801055908,-4.546054363250732
594,86,-2.627164602279663,-7.4596848487854,-3.157344341278076,-5.654706954956055
4200,86,-2.431375741958618,-9.863439559936523,-3.7753894329071045,-7.183783531188965
659,86,-2.422894239425659,-5.625568866729736,-2.3333492279052734,-5.055300712585449
717,86,-4.726560115814209,-10.995200157165527,-5.0589118003845215,-9.800220489501953
246,86,-1.658164620399475,-12.750985145568848,-2.4919533729553223,-10.477754592895508
6398,86,-3.7459661960601807,-8.366900444030762,-4.063971042633057,-7.886337757110596
271,86,-3.358893871307373,-13.590340614318848,-4.266026020050049,-11.398512840270996
275,86,-2.2330877780914307,-7.453729152679443,-3.144084930419922,-5.232216835021973
285,86,-2.6624364852905273,-12.02871322631836,-2.2854018211364746,-9.206570625305176
287,86,-4.593296527862549,-13.111994743347168,-5.23701810836792,-10.58193588256836
309,86,-1.7464648485183716,-11.274550437927246,-2.691790819168091,-9.199740409851074
311,86,-6.616964340209961,-17.00058937072754,-7.434662342071533,-14.058900833129883
312,86,-6.172522068023682,-17.24835777282715,-7.262880802154541,-16.13643455505371
320,86,-2.325427293777466,-13.316102981567383,-3.1556177139282227,-9.683173179626465
322,86,-4.134307384490967,-5.911376953125,-4.4583845138549805,-5.889963626861572
323,86,-2.160992383956909,-10.368111610412598,-3.7806921005249023,-7.00286865234375
359,86,-3.6501705646514893,-14.215371131896973,-3.926422119140625,-10.058917045593262
367,86,-2.3955414295196533,-6.56988525390625,-4.222546577453613,-5.6146135330200195
417,86,-0.3338293433189392,-15.983637809753418,-1.2143274545669556,-10.97833251953125
430,86,-2.591042995452881,-11.344823837280273,-2.470282793045044,-8.836509704589844
990,86,-1.7699127197265625,-10.12232494354248,-1.7344145774841309,-8.351725578308105
479,86,-3.0831010341644287,-12.755133628845215,-2.8259308338165283,-10.177324295043945
512,87,-2.4926092624664307,-10.035956382751465,-2.984611749649048,-7.51906156539917
8215,87,-2.74678897857666,-6.155406475067139,-3.535888195037842,-4.920638561248779
4151,87,-1.476062536239624,-16.64195442199707,-2.1310184001922607,-14.184584617614746
67,87,-7.81078577041626,-15.514766693115234,-7.3218865394592285,-14.2801513671875
77,87,-6.634835243225098,-11.99480152130127,-6.59716796875,-12.23550033569336
588,87,-2.8897619247436523,-5.517783164978027,-3.687108278274536,-4.340524196624756
594,87,-1.7919843196868896,-6.798669338226318,-2.5183424949645996,-5.0358076095581055
4200,87,-3.3413517475128174,-9.824427604675293,-4.117343425750732,-7.153285980224609
659,87,-2.8796160221099854,-6.053257465362549,-2.9396731853485107,-5.397219181060791
717,87,-4.697314262390137,-11.319093704223633,-5.141425609588623,-9.9998779296875
246,87,-2.077420949935913,-13.652597427368164,-2.816790819168091,-10.641934394836426
6398,87,-3.2270007133483887,-7.868399620056152,-3.5678863525390625,-7.4948296546936035
271,87,-3.8061468601226807,-13.300045013427734,-4.772785663604736,-11.054256439208984
275,87,-1.8355910778045654,-6.842343807220459,-2.5682272911071777,-4.671179294586182
